target_substrate,k,subset_hash,subset,mode,best_beta,bnn_spearman,null_spearman,bnn_mae,null_mae,bnn_ndcg,null_ndcg,bnn_ndcg_overall,null_ndcg_overall,bnn_per_pos_top1,null_per_pos_top1,bnn_top3,null_top3,bnn_top5,null_top5,delta_spearman,delta_mae,n_rows
Acetaldehyde,2,5b2c79,"Formaldehyde,Glycoaldehyde",avg_all,0.0,0.8587759638181943,0.8534388557491447,0.4311488975634288,0.43951060428934935,0.9646830675487628,0.9785285232216806,0.973470905061382,0.9825285801041311,0.7,0.7,0.3333333333333333,0.6666666666666666,0.4,0.6,0.005337108069049634,0.00836170672592057,200
Acetaldehyde,2,5b2c79,"Formaldehyde,Glycoaldehyde",distance_weighted,0.0,0.8612006670898926,0.8527646284262613,0.4218749116643806,0.420231866251741,0.9665832344413128,0.9773929142396698,0.9740984900414191,0.9821926109808026,0.7,0.7,0.3333333333333333,0.6666666666666666,0.4,0.6,0.008436038663631296,-0.0016430454126395988,200
Acetaldehyde,2,d53e82,"Formaldehyde,Glyoxylic acid",formaldehyde,0.0,0.7816271120632383,0.818221382742858,0.47775979502953786,0.4288104445609116,0.933046763580417,0.9486645358743054,0.9436819483712217,0.9571513574030828,0.2,0.6,0.0,0.3333333333333333,0.2,0.4,-0.036594270679619734,-0.04894935046862625,198
Acetaldehyde,2,d53e82,"Formaldehyde,Glyoxylic acid",nearest,1.0,0.7729362484822702,0.8004887884155361,0.47846714794753775,0.43858192760120035,0.9373055956198527,0.9484716461026794,0.9374719504843473,0.9562258142512794,0.2,0.6,0.0,0.3333333333333333,0.2,0.4,-0.027552539933265896,-0.0398852203463374,200
Acetaldehyde,2,d53e82,"Formaldehyde,Glyoxylic acid",avg_all,0.0,0.8097733908161594,0.7922350190568709,0.5088509980507295,0.6577929131074757,0.9392284513007055,0.9484716461026794,0.9464104570528982,0.955920976358278,0.3,0.6,0.0,0.3333333333333333,0.2,0.4,0.017538371759288518,0.14894191505674614,200
Acetaldehyde,2,d53e82,"Formaldehyde,Glyoxylic acid",distance_weighted,0.0,0.8086978538137101,0.7922350190568709,0.5042785026328537,0.6108413505041118,0.9350628703523534,0.9484716461026794,0.9444171819532347,0.955920976358278,0.2,0.6,0.0,0.3333333333333333,0.0,0.4,0.016462834756839184,0.10656284787125814,200
Acetaldehyde,2,c87764,"Formaldehyde,Methylglyoxal",formaldehyde,0.0,0.7730949872944529,0.818221382742858,0.538635046478923,0.4288104445609116,0.922385154473579,0.9486645358743054,0.9459333646499662,0.9571513574030828,0.5,0.6,0.0,0.3333333333333333,0.4,0.4,-0.04512639544840513,-0.10982460191801141,198
Acetaldehyde,2,c87764,"Formaldehyde,Methylglyoxal",nearest,1.0,0.7794693449361185,0.8004887884155361,0.5408450155824291,0.43858192760120035,0.9255638595464303,0.9484716461026794,0.9483698863257604,0.9562258142512794,0.5,0.6,0.0,0.3333333333333333,0.4,0.4,-0.021019443479417532,-0.1022630879812288,200
Acetaldehyde,2,c87764,"Formaldehyde,Methylglyoxal",avg_all,0.0,0.8335269418496652,0.7922350190568709,0.565672602786123,0.6577929131074757,0.9395124030346536,0.9484716461026794,0.9497862194714307,0.955920976358278,0.2,0.6,0.0,0.3333333333333333,0.0,0.4,0.04129192279279437,0.0921203103213527,200
Acetaldehyde,2,c87764,"Formaldehyde,Methylglyoxal",distance_weighted,0.0,0.8335340593739461,0.7922350190568709,0.5655167750801859,0.6557155061646313,0.9395124030346536,0.9484716461026794,0.9498519606023447,0.955920976358278,0.2,0.6,0.0,0.3333333333333333,0.0,0.4,0.04129904031707521,0.09019873108444532,200
Acetaldehyde,2,c9a9a9,"Formaldehyde,Phenylacetaldehyde",formaldehyde,0.0,0.860780896930166,0.818221382742858,0.364050155273732,0.4288104445609116,0.9508486463493654,0.9486645358743054,0.973850060099171,0.9571513574030828,0.5,0.6,0.6666666666666666,0.3333333333333333,0.6,0.4,0.04255951418730797,0.06476028928717958,198
Acetaldehyde,2,c9a9a9,"Formaldehyde,Phenylacetaldehyde",nearest,1.0,0.8583678924260885,0.8095549026013732,0.3618916315026993,0.43369054574142096,0.9500796234161317,0.9484716461026794,0.9701751142284161,0.956739257509194,0.5,0.6,0.3333333333333333,0.3333333333333333,0.6,0.4,0.04881298982471527,0.07179891423872165,200
Acetaldehyde,2,c9a9a9,"Formaldehyde,Phenylacetaldehyde",avg_all,0.0,0.9204809451535684,0.9300000503941067,0.28854058444276465,0.22582836247166085,0.991440861041182,0.9913041994722714,0.9914374226277745,0.9952311859643621,0.8,0.8,0.6666666666666666,1.0,0.6,0.8,-0.00951910524053834,-0.0627122219711038,200
Acetaldehyde,2,c9a9a9,"Formaldehyde,Phenylacetaldehyde",distance_weighted,0.0,0.9181044828797741,0.9268455800691022,0.29583040458534865,0.2458612911189676,0.990456896961659,0.9910245671100866,0.9908183977080726,0.9942431818185615,0.8,0.8,0.6666666666666666,1.0,0.6,0.8,-0.00874109718932814,-0.049969113466381054,200
Acetaldehyde,2,2edb14,"Formaldehyde,Pyruvate",formaldehyde,0.0,0.807259834357917,0.818221382742858,0.4788758770709547,0.4288104445609116,0.9348191126773688,0.9486645358743054,0.9543997964008122,0.9571513574030828,0.3,0.6,0.3333333333333333,0.3333333333333333,0.4,0.4,-0.010961548384941011,-0.050065432510043084,198
